CGP No.,CGP Link,OCLC No.,Item No.,SuDoc No.,Date,PURL,Title
926578,https://catalog.gpo.gov/F/?func=direct&doc_number=926578&local_base=GPO01PUB,1140978307,0624-B-02 (online),I 19.42/4-4:2013-5100,2013,https://purl.fdlp.gov/GPO/gpo132286,"Water levels and water-quality in the Sparta-Memphis aquifer (Middle Claiborne Aquifer) in Arkansas, spring-summer 2009"
1031293,https://catalog.gpo.gov/F/?func=direct&doc_number=1031293&local_base=GPO01PUB,1137261424,0624-H (online),I 19.76:W 29/,-1994,https://purl.fdlp.gov/GPO/gpo131064,"Water-quality, bed-sediment, and biological data ... and statistical summaries of water-quality data ... for streams in the upper Clark Fork Basin, Montana."
1092300,https://catalog.gpo.gov/F/?func=direct&doc_number=1092300&local_base=GPO01PUB,1130231809,0624-H (online),I 19.76:2017-1086,2017,https://purl.fdlp.gov/GPO/gpo129406,HIF evaluation of In-Situ Aqua TROLL 400
1094361,https://catalog.gpo.gov/F/?func=direct&doc_number=1094361&local_base=GPO01PUB,1032304619,0624-H (online),I 19.76:2014-1226,2014,https://purl.fdlp.gov/GPO/gpo129795,"Groundwater quality in central New York, 2012"
1110155,https://catalog.gpo.gov/F/?func=direct&doc_number=1110155&local_base=GPO01PUB,1129443021,0612-C-10 (online),I 49.44/8:BTP-R 3018-2019,2019,https://purl.fdlp.gov/GPO/gpo128650,Ecological hazard assessment of contaminants of emerging concern in the U.S. Great Lakes Basin.
1110931,https://catalog.gpo.gov/F/?func=direct&doc_number=1110931&local_base=GPO01PUB,1129252442,1016-C (online),Y 4.OV 2:116-69,2019,https://purl.fdlp.gov/GPO/gpo129175,"Trump's wrong turn on clean cars : the effects of fuel efficiency rollbacks on the climate, car companies, and California :  hearing before the Subcommittee on Environment of the Committee on Oversight and Reform, House of Representatives, One Hundred Sixteenth Congress, first session, October 29, 2019."
1110971,https://catalog.gpo.gov/F/?func=direct&doc_number=1110971&local_base=GPO01PUB,1130591518,0624-B-02 (online),I 19.42/4-4:2019-5089,2019,https://purl.fdlp.gov/GPO/gpo129209,"Status of groundwater-level altitudes and long-term groundwater-level changes in the Chicot, Evangeline, and Jasper Aquifers, Houston-Galveston region, Texas, 2019"
1110984,https://catalog.gpo.gov/F/?func=direct&doc_number=1110984&local_base=GPO01PUB,1129259753,0807-A-07 (online),LC 14.23:RL 30207/,-2018,https://purl.fdlp.gov/GPO/gpo129219,Appropriations for FY2000 : energy and water development
1110999,https://catalog.gpo.gov/F/?func=direct&doc_number=1110999&local_base=GPO01PUB,1129261438,0807-A-09 (online),LC 14.24:IF 10536/,-2017,https://purl.fdlp.gov/GPO/gpo129237,Water Infrastructure Improvements for the Nation Act (WIIN)
1111003,https://catalog.gpo.gov/F/?func=direct&doc_number=1111003&local_base=GPO01PUB,999610240,0624-H (online),I 19.76:2012-1071,2012,https://purl.fdlp.gov/GPO/gpo129114,R-SWAT-FME user's guide
1111005,https://catalog.gpo.gov/F/?func=direct&doc_number=1111005&local_base=GPO01PUB,990281772,0624-H (online),I 19.76:2012-1021,2012,https://purl.fdlp.gov/GPO/gpo129116,"Megaporosity and permeability of Thalassinoides-dominated ichnofabrics in the Cretaceous karst-carbonate Edwards-Trinity aquifer system, Texas"
1111011,https://catalog.gpo.gov/F/?func=direct&doc_number=1111011&local_base=GPO01PUB,1005092926,0624-H (online),I 19.76:2012-1219,2012,https://purl.fdlp.gov/GPO/gpo129118,"Carolinas Coastal Change Processes Project data report for nearshore observations at Cape Hatteras, North Carolina, February 2010"
1111018,https://catalog.gpo.gov/F/?func=direct&doc_number=1111018&local_base=GPO01PUB,992934315,0624-H (online),I 19.76:2012-1044,2012,https://purl.fdlp.gov/GPO/gpo129123,In situ optical water-quality sensor networks : workshop summary report
1111020,https://catalog.gpo.gov/F/?func=direct&doc_number=1111020&local_base=GPO01PUB,992934444,0624-H (online),I 19.76:2012-1049,2012,https://purl.fdlp.gov/GPO/gpo129125,"Test drilling and data collection in the Calaveras County portion of the Eastern San Joaquin Groundwater Subbasin, California, December 2009-June 2011"
1111022,https://catalog.gpo.gov/F/?func=direct&doc_number=1111022&local_base=GPO01PUB,992934446,0624-H (online),I 19.76:2012-1055,2012,https://purl.fdlp.gov/GPO/gpo129127,"Protocols for collection of streamflow, water-quality, streambed-sediment, periphyton, macroinvertebrate, fish, and habitat data to describe stream quality for the Hydrobiological Monitoring Program, Equus Beds Aquifer Storage and Recovery Program, city of Wichita, Kansas"
1111026,https://catalog.gpo.gov/F/?func=direct&doc_number=1111026&local_base=GPO01PUB,1004746959,0624-H (online),I 19.76:2012-1206,2012,https://purl.fdlp.gov/GPO/gpo129138,"Evaluation of simulations to understand effects of groundwater development and artificial recharge on the surface water and riparian vegetation, Sierra Vista subwatershed, Upper San Pedro Basin, Arizona"
1111028,https://catalog.gpo.gov/F/?func=direct&doc_number=1111028&local_base=GPO01PUB,1004746960,0624-H (online),I 19.76:2012-1208,2012,https://purl.fdlp.gov/GPO/gpo129141,"Water-quality data of lakes and wetlands in the Yukon Flats, Alaska, 2007-2009"
1111061,https://catalog.gpo.gov/F/?func=direct&doc_number=1111061&local_base=GPO01PUB,1129390306,1008-G (online),Y 1.1/5:116-160,2019,https://purl.fdlp.gov/GPO/gpo129246,Jackson Gulch Rehabilitation Project Modification Act : report (to accompany S. 860) (including cost estimate of the Congressional Budget Office).
1111063,https://catalog.gpo.gov/F/?func=direct&doc_number=1111063&local_base=GPO01PUB,1130591339,0621-L (online),I 19.127:2019-3065,2019,https://purl.fdlp.gov/GPO/gpo129262,"Escherichia coli in the Santa Cruz River in Tumac̀cori National Historical Park, Arizona"
1111107,https://catalog.gpo.gov/F/?func=direct&doc_number=1111107&local_base=GPO01PUB,681182055,0624-B-05 (online),I 19.42/4:96-4263,1996,https://purl.fdlp.gov/GPO/gpo123359,"Summary of biological investigations relating to water quality in the western Lake Michigan drainages, Wisconsin and Michigan"
1111120,https://catalog.gpo.gov/F/?func=direct&doc_number=1111120&local_base=GPO01PUB,1130757287,0083-B-06 (online),A 13.88:FPL-GTR-270,September 2019.,https://purl.fdlp.gov/GPO/gpo129286,Comparative life-cycle assessment of biochar activated carbon and synthesis gas electricity with commercially available alternatives
1111135,https://catalog.gpo.gov/F/?func=direct&doc_number=1111135&local_base=GPO01PUB,1035838374,0612-C-10 (online),I 49.44/8:BTP-R 3017-2013,2017,https://purl.fdlp.gov/GPO/gpo129291,"Contaminants of emerging concern in the Great Lakes Basin : a report on sediment, water, and fish tissue chemistry collected in 2010-2012"
1111141,https://catalog.gpo.gov/F/?func=direct&doc_number=1111141&local_base=GPO01PUB,1129457278,1017-C-07 (online),Y 4.F 76/1:116-60,2019,https://purl.fdlp.gov/GPO/gpo129317,"Preserving the Amazon : a shared moral imperative :  hearing before the Subcommittee on the Western Hemisphere, Civilian Security, and Trade of the Committee on Foreign Affairs, House of Representatives, One Hundred Sixteenth Congress, first session, September 10, 2019."
1111158,https://catalog.gpo.gov/F/?func=direct&doc_number=1111158&local_base=GPO01PUB,958902890,0625 (online),I 19.13:987,1945.;1945.,https://purl.fdlp.gov/GPO/gpo129257,Water levels and artesian pressure in observation wells in the United States in 1943.
1111160,https://catalog.gpo.gov/F/?func=direct&doc_number=1111160&local_base=GPO01PUB,958900980,0625 (online),I 19.13:849-B,1941],https://purl.fdlp.gov/GPO/gpo129258,"Effect upon ground-water levels of proposed surface-water storage in Flathead Lake, Montana"
1111247,https://catalog.gpo.gov/F/?func=direct&doc_number=1111247&local_base=GPO01PUB,1129591222,0807-A-09 (online),LC 14.24:IF 10806/,-2019,https://purl.fdlp.gov/GPO/gpo129417,Bureau of Reclamation project authorization and financing
1111278,https://catalog.gpo.gov/F/?func=direct&doc_number=1111278&local_base=GPO01PUB,1129597259,0629-E-12 (online),I 53.20/2:56,2001,https://purl.fdlp.gov/GPO/gpo129263,Prescribed burning as a restoration tool
1111287,https://catalog.gpo.gov/F/?func=direct&doc_number=1111287&local_base=GPO01PUB,1129597432,0629-E-12 (online),I 53.20/2:58,2002,https://purl.fdlp.gov/GPO/gpo129374,Indicators of Hydrologic Alteration
1111328,https://catalog.gpo.gov/F/?func=direct&doc_number=1111328&local_base=GPO01PUB,1129601700,1008-I (online),Y 1.1/8:116-291,[2019],https://purl.fdlp.gov/GPO/gpo129465,"Amending the Federal Water Pollution Control Act to reauthorize the Lake Pontchartrain Basin Restoration Program, and for other purposes : (to accompany H.R. 4275) (including cost estimate of the Congressional Budget Office)."
1111329,https://catalog.gpo.gov/F/?func=direct&doc_number=1111329&local_base=GPO01PUB,1129601606,1008-I (online),Y 1.1/8:116-287,[2019],https://purl.fdlp.gov/GPO/gpo129466,Great Lakes Restoration Initiative Act of 2019 : (to accompany H.R. 4031) (including cost estimate of the Congressional Budget Office).
1111330,https://catalog.gpo.gov/F/?func=direct&doc_number=1111330&local_base=GPO01PUB,1129601882,1008-I (online),Y 1.1/8:116-290,[2019],https://purl.fdlp.gov/GPO/gpo129469,Promoting United Government Efforts to Save Our Sound Act : (to accompany H.R. 2247) (including cost estimate of the Congressional Budget Office).
1111336,https://catalog.gpo.gov/F/?func=direct&doc_number=1111336&local_base=GPO01PUB,954173069,0625 (online),I 19.13:65,1902.;1902.,https://purl.fdlp.gov/GPO/gpo129324,"Operations at river stations, 1901.a report"
1111341,https://catalog.gpo.gov/F/?func=direct&doc_number=1111341&local_base=GPO01PUB,954174424,0625 (online),I 19.13:104,1904.;1904.,https://purl.fdlp.gov/GPO/gpo129339,"The underground waters of Gila Valley, Arizona,"
1111347,https://catalog.gpo.gov/F/?func=direct&doc_number=1111347&local_base=GPO01PUB,954174442,0625 (online),I 19.13:108,1904.;1904.,https://purl.fdlp.gov/GPO/gpo129340,Quality of water in the Susquehanna River drainage basin
1111353,https://catalog.gpo.gov/F/?func=direct&doc_number=1111353&local_base=GPO01PUB,954174216,0625 (online),I 19.13:96,1904.;1904.,https://purl.fdlp.gov/GPO/gpo129341,Destructive floods of the United States in 1903
1111354,https://catalog.gpo.gov/F/?func=direct&doc_number=1111354&local_base=GPO01PUB,954173098,0625 (online),I 19.13:83,1903.;1903.,https://purl.fdlp.gov/GPO/gpo129344,Report of progress of stream measurements for the calendar year 1902.
1111357,https://catalog.gpo.gov/F/?func=direct&doc_number=1111357&local_base=GPO01PUB,954172981,0625 (online),I 19.13:172,1906.;1906.,https://purl.fdlp.gov/GPO/gpo129345,Report of progress of stream measurements for the calendar year 1905.
1111363,https://catalog.gpo.gov/F/?func=direct&doc_number=1111363&local_base=GPO01PUB,954173000,0625 (online),I 19.13:167,1906.;1906.,https://purl.fdlp.gov/GPO/gpo129346,Report of progress of stream measurements for the calendar year 1905.
1111365,https://catalog.gpo.gov/F/?func=direct&doc_number=1111365&local_base=GPO01PUB,954175286,0625 (online),I 19.13:176,1906.;1906.,https://purl.fdlp.gov/GPO/gpo129348,Report of progress of stream measurements for the calendar year 1905.
1111368,https://catalog.gpo.gov/F/?func=direct&doc_number=1111368&local_base=GPO01PUB,954173031,0625 (online),I 19.13:137,1905.;1905.,https://purl.fdlp.gov/GPO/gpo129349,Development of underground waters in the eastern coastal plain region of southern California
1111388,https://catalog.gpo.gov/F/?func=direct&doc_number=1111388&local_base=GPO01PUB,1130061638,0646-R (online),I 29.89:2013/719,2013,https://purl.fdlp.gov/GPO/gpo129517,Crater Lake National Park : geologic resources inventory report
1111389,https://catalog.gpo.gov/F/?func=direct&doc_number=1111389&local_base=GPO01PUB,1130062270,0646-R (online),I 29.89:2018/1783,2018,https://purl.fdlp.gov/GPO/gpo129525,Craters of the Moon National Monument and Preserve : geologic resources inventory report
1111396,https://catalog.gpo.gov/F/?func=direct&doc_number=1111396&local_base=GPO01PUB,1130062644,0646-R (online),I 29.89:2011/458,2011,https://purl.fdlp.gov/GPO/gpo129533,Cumberland Gap National Historical Park : geologic resources inventory report
1111408,https://catalog.gpo.gov/F/?func=direct&doc_number=1111408&local_base=GPO01PUB,954180215,0625 (online),I 19.13:235,1909.;1909.,https://purl.fdlp.gov/GPO/gpo129352,The purification of some textile and other factory wastes
1111410,https://catalog.gpo.gov/F/?func=direct&doc_number=1111410&local_base=GPO01PUB,961226493,0625 (online),I 19.13:340-A,1914.;1914.,https://purl.fdlp.gov/GPO/gpo129354,"Stream-gaging stations and publications relating to water sources, 1885-1913."
1111416,https://catalog.gpo.gov/F/?func=direct&doc_number=1111416&local_base=GPO01PUB,954180193,0625 (online),I 19.13:275,1911.;1911.,https://purl.fdlp.gov/GPO/gpo129355,"Geology and water resources of Estancia Valley, New Mexico : with notes on ground-water conditions in adjacent parts of central New Mexico"
1111417,https://catalog.gpo.gov/F/?func=direct&doc_number=1111417&local_base=GPO01PUB,958383361,0625 (online),I 19.13:349,1914.;1914.,https://purl.fdlp.gov/GPO/gpo129356,"Profile surveys in Willamette River basin, Oregon"
1111420,https://catalog.gpo.gov/F/?func=direct&doc_number=1111420&local_base=GPO01PUB,958383287,0625 (online),I 19.13:425-C,[1919];[1919],https://purl.fdlp.gov/GPO/gpo129357,Hydraulic conversion tables and convenient equivalents.
1111421,https://catalog.gpo.gov/F/?func=direct&doc_number=1111421&local_base=GPO01PUB,961226416,0625 (online),I 19.13:360,1916.;1916.,https://purl.fdlp.gov/GPO/gpo129358,"Surface water supply of the United States, 1913."
1111422,https://catalog.gpo.gov/F/?func=direct&doc_number=1111422&local_base=GPO01PUB,961226412,0625 (online),I 19.13:382,1916.;1916.,https://purl.fdlp.gov/GPO/gpo129359,"Surface water supply of the United States, 1914."
1111425,https://catalog.gpo.gov/F/?func=direct&doc_number=1111425&local_base=GPO01PUB,961267931,0625 (online),I 19.13:404,1917.;1917.,https://purl.fdlp.gov/GPO/gpo129362,"Surface water supply of the United States, 1915."
1111428,https://catalog.gpo.gov/F/?func=direct&doc_number=1111428&local_base=GPO01PUB,961268022,0625 (online),I 19.13:433,1918.;1918.,https://purl.fdlp.gov/GPO/gpo129365,"Surface water supply of the United States, 1916."
1111431,https://catalog.gpo.gov/F/?func=direct&doc_number=1111431&local_base=GPO01PUB,958383230,0625 (online),I 19.13:417,1917.;1917.,https://purl.fdlp.gov/GPO/gpo129369,Profile surveys of rivers in Wisconsin
1111451,https://catalog.gpo.gov/F/?func=direct&doc_number=1111451&local_base=GPO01PUB,682000598,0624-B-05 (online),I 19.42/4:93-4217,1996,https://purl.fdlp.gov/GPO/gpo127090,"Geology and water-resources reconnaissance of Lenger Island, State of Pohnpei, Federated States of Micronesia, 1991"
1111463,https://catalog.gpo.gov/F/?func=direct&doc_number=1111463&local_base=GPO01PUB,1089090478,0624-B-05 (online),I 19.42/4:89-4041,1989,https://purl.fdlp.gov/GPO/gpo127087,"An inventory and evaluation of biological investigations that relate to stream-water quality in the upper Illinois River basin of Illinois, Indiana, and Wisconsin"
1111473,https://catalog.gpo.gov/F/?func=direct&doc_number=1111473&local_base=GPO01PUB,958382606,0625 (online),I 19.13:378,1915.;1915.,https://purl.fdlp.gov/GPO/gpo129370,"Profile surveys in 1914 on Middle fork of Willamette river and White river, Oregon,"
1111476,https://catalog.gpo.gov/F/?func=direct&doc_number=1111476&local_base=GPO01PUB,961268053,0625 (online),I 19.13:436,1919.;1919.,https://purl.fdlp.gov/GPO/gpo129372,"Surface water supply of the United States, 1916."
1111478,https://catalog.gpo.gov/F/?func=direct&doc_number=1111478&local_base=GPO01PUB,961272336,0625 (online),I 19.13:542,1926.;1926.,https://purl.fdlp.gov/GPO/gpo129376,"Surface water supply of the United States, 1922."
1111480,https://catalog.gpo.gov/F/?func=direct&doc_number=1111480&local_base=GPO01PUB,961272442,0625 (online),I 19.13:601,1930.;1930.,https://purl.fdlp.gov/GPO/gpo129378,"Surface water supply of the United States, 1925."
1111482,https://catalog.gpo.gov/F/?func=direct&doc_number=1111482&local_base=GPO01PUB,1130308632,1045-C (online),Y 4.P 96/10:S.HRG.116-88,2019,https://purl.fdlp.gov/GPO/gpo129580,"Oversight of the U.S. Army Corps of Engineers' management of the spring 2019 Missouri River Basin flooding : field hearing before the Subcommittee on Superfund, Waste Management, and Regulatory Oversight of the Committee on Environment and Public Works, United States Senate, One Hundred Sixteenth Congress, first session, August 28, 2019, North Sioux City, SD."
1111489,https://catalog.gpo.gov/F/?func=direct&doc_number=1111489&local_base=GPO01PUB,961278407,0625 (online),I 19.13:1007,1946,https://purl.fdlp.gov/GPO/gpo129388,"Surface water supply of the United States, 1944."
1111497,https://catalog.gpo.gov/F/?func=direct&doc_number=1111497&local_base=GPO01PUB,974647354,0624-B-05 (online),I 19.42/4:91-4174,1994,https://purl.fdlp.gov/GPO/gpo127081,"Hydrology, water quality, and potential alternatives for water-resources development in the Río Majada and Río Lapa Basins near the Albergue Olímpico, southern Puerto Rico"
1111512,https://catalog.gpo.gov/F/?func=direct&doc_number=1111512&local_base=GPO01PUB,681864201,0624-B-05 (online),I 19.42/4:96-4223,1997,https://purl.fdlp.gov/GPO/gpo127144,"Surface-water-quality assessment of the upper Illinois River Basin in Illinois, Indiana, and Wisconsin : results of investigations through April 1992"
1111520,https://catalog.gpo.gov/F/?func=direct&doc_number=1111520&local_base=GPO01PUB,682121266,0624-B-05 (online),I 19.42/4:99-4132,1999,https://purl.fdlp.gov/GPO/gpo123358,"Selected aquatic biological investigations in the Great Salt Lake basins, 1875-1998 : National Water-Quality Assessment Program"
1111522,https://catalog.gpo.gov/F/?func=direct&doc_number=1111522&local_base=GPO01PUB,1130311615,0624-B-02 (online),I 19.42/4-4:2019-5067,2019,https://purl.fdlp.gov/GPO/gpo129507,"Flood-inundation maps for a 23-mile reach of the Medina River at Bandera, Texas, 2018"
1111525,https://catalog.gpo.gov/F/?func=direct&doc_number=1111525&local_base=GPO01PUB,1130311858,0621-L (online),I 19.127:2019-3046,2019,https://purl.fdlp.gov/GPO/gpo129455,Water priorities for the nation:  the U.S. Geological Survey Next Generation Water Observing System.
1111535,https://catalog.gpo.gov/F/?func=direct&doc_number=1111535&local_base=GPO01PUB,1130312059,0624-B-02 (online),I 19.42/4-4:2019-5026,2019,https://purl.fdlp.gov/GPO/gpo129458,"Water-quality and geochemical variability in the Little Arkansas River and Equus Beds Aquifer, south-central Kansas, 2001-16"
1111538,https://catalog.gpo.gov/F/?func=direct&doc_number=1111538&local_base=GPO01PUB,1130312063,0624-B-02 (online),I 19.42/4-4:2019-5041,2019,https://purl.fdlp.gov/GPO/gpo129484,"The hydrologic benefits of wetland and prairie restoration in western Minnesota : lessons learned at the Glacial Ridge National Wildlife Refuge, 2002-15"
1111541,https://catalog.gpo.gov/F/?func=direct&doc_number=1111541&local_base=GPO01PUB,1130312064,0624-B-02 (online),I 19.42/4-4:2019-5044,2019,https://purl.fdlp.gov/GPO/gpo129486,"Using the precipitation-runoff modeling system to predict seasonal water availability in the Upper Klamath River Basin, Oregon and California"
1111546,https://catalog.gpo.gov/F/?func=direct&doc_number=1111546&local_base=GPO01PUB,1130312311,0624-B-02 (online),I 19.42/4-4:2019-5055,2019,https://purl.fdlp.gov/GPO/gpo129498,"Use of set blanks in reporting pesticide results at the U.S. Geological Survey National Water Quality Laboratory, 2001-15"
1111558,https://catalog.gpo.gov/F/?func=direct&doc_number=1111558&local_base=GPO01PUB,680161076,0624-B-05 (online),I 19.42/4:84-4333,1985,https://purl.fdlp.gov/GPO/gpo128018,"Water-resources appraisal of the Camp Swift lignite area, central Texas"
1111574,https://catalog.gpo.gov/F/?func=direct&doc_number=1111574&local_base=GPO01PUB,1130494399,0624-B-02 (online),I 19.42/4-4:2019-5056,2019,https://purl.fdlp.gov/GPO/gpo129502,"Documentation of a Soil-Water-Balance model to estimate recharge to Blue Ridge, Piedmont, and Mesozoic Basin fractured-rock aquifers, Fauquier County, Virginia, 1996 through 2015"
1111579,https://catalog.gpo.gov/F/?func=direct&doc_number=1111579&local_base=GPO01PUB,958901956,0625 (online),I 19.13:798,1937.;1937.,https://purl.fdlp.gov/GPO/gpo129380,"The floods of March, 1936."
1111585,https://catalog.gpo.gov/F/?func=direct&doc_number=1111585&local_base=GPO01PUB,1130537849,0646-R (online),I 29.89:2013/717,2013,https://purl.fdlp.gov/GPO/gpo129632,Delaware Water Gap National Recreation Area : geologic resources inventory report
1111586,https://catalog.gpo.gov/F/?func=direct&doc_number=1111586&local_base=GPO01PUB,1130539806,0624-B-02 (online),I 19.42/4-4:2019-5062,2019,https://purl.fdlp.gov/GPO/gpo129504,"Evaluation of groundwater resources in the Spanish Valley Watershed, Grand and San Juan Counties, Utah"
1111587,https://catalog.gpo.gov/F/?func=direct&doc_number=1111587&local_base=GPO01PUB,985520779,0625 (online),I 19.13:677,1936.;1936.,https://purl.fdlp.gov/GPO/gpo129383,Ground water in south-central Tennessee
1111588,https://catalog.gpo.gov/F/?func=direct&doc_number=1111588&local_base=GPO01PUB,1130547789,0624-B-02 (online),I 19.42/4-4:2019-5064,2019,https://purl.fdlp.gov/GPO/gpo129505,"Estimated groundwater recharge from a water-budget model incorporating selected climate projections, island of Maui, Hawai'i"
1111590,https://catalog.gpo.gov/F/?func=direct&doc_number=1111590&local_base=GPO01PUB,958900435,0625 (online),I 19.13:796-C,1937.;1937.,https://purl.fdlp.gov/GPO/gpo129384,"Flood in La Canãda Valley, California, January 1, 1934"
1111593,https://catalog.gpo.gov/F/?func=direct&doc_number=1111593&local_base=GPO01PUB,958901937,0625 (online),I 19.13:942,1943.;1943.,https://purl.fdlp.gov/GPO/gpo129387,"Quality of surface waters of the United States, 1941"
1111595,https://catalog.gpo.gov/F/?func=direct&doc_number=1111595&local_base=GPO01PUB,961278460,0625 (online),I 19.13:1043,1947.;1947.,https://purl.fdlp.gov/GPO/gpo129390,Surface water supply of the United States 1945.
1111596,https://catalog.gpo.gov/F/?func=direct&doc_number=1111596&local_base=GPO01PUB,1130586065,0624-B-02 (online),I 19.42/4-4:2019-5066,2019,https://purl.fdlp.gov/GPO/gpo129506,Development and evaluation of a record extension technique for estimating discharge at selected stream sites in New Hampshire
1111598,https://catalog.gpo.gov/F/?func=direct&doc_number=1111598&local_base=GPO01PUB,1130587999,0624-B-02 (online),I 19.42/4-4:2019-5068,2019,https://purl.fdlp.gov/GPO/gpo129509,"Flood-inundation maps for Joachim Creek, De Soto, Missouri, 2018"
1111601,https://catalog.gpo.gov/F/?func=direct&doc_number=1111601&local_base=GPO01PUB,961278215,0625 (online),I 19.13:1036,1947.;1947.,https://purl.fdlp.gov/GPO/gpo129391,"Surface water supply of the United States, 1945."
1111602,https://catalog.gpo.gov/F/?func=direct&doc_number=1111602&local_base=GPO01PUB,961278448,0625 (online),I 19.13:1037,1947.;1947.,https://purl.fdlp.gov/GPO/gpo129394,"Surface water supply of the United States, 1945."
1111604,https://catalog.gpo.gov/F/?func=direct&doc_number=1111604&local_base=GPO01PUB,1130588349,0624-B-02 (online),I 19.42/4-4:2019-5072,2019,https://purl.fdlp.gov/GPO/gpo129511,"Arsenic, antimony, mercury, and water temperature in streams near Stibnite Mining Area, central Idaho, 2011-17"
1111606,https://catalog.gpo.gov/F/?func=direct&doc_number=1111606&local_base=GPO01PUB,1130588594,0624-B-02 (online),I 19.42/4-4:2019-5078,2019,https://purl.fdlp.gov/GPO/gpo129512,"Hydrologic balance, water quality, chemical-mass balance, and geochemical modeling of hyperalkaline ponds at Big Marsh, Chicago, Illinois, 2016-17"
1111609,https://catalog.gpo.gov/F/?func=direct&doc_number=1111609&local_base=GPO01PUB,1130588915,0624-B-02 (online),I 19.42/4-4:2019-5082,2019,https://purl.fdlp.gov/GPO/gpo129514,"Characterization of Big Chino Subbasin hydrogeology near Paulden, Arizona, using controlled source audio-frequency magnetotelluric surveys"
1111613,https://catalog.gpo.gov/F/?func=direct&doc_number=1111613&local_base=GPO01PUB,958903193,0625 (online),I 19.13:1017,1947.;1947.,https://purl.fdlp.gov/GPO/gpo129400,"Water levels and artesian pressure in observation wells in the United States, 1944."
1111614,https://catalog.gpo.gov/F/?func=direct&doc_number=1111614&local_base=GPO01PUB,1130589293,0624-A (online),I 19.15/5:4-A 12,2019,https://purl.fdlp.gov/GPO/gpo129515,Regionalization of surface-water statistics using multiple linear regression
1111615,https://catalog.gpo.gov/F/?func=direct&doc_number=1111615&local_base=GPO01PUB,961278371,0625 (online),I 19.13:976,1945.;1945.,https://purl.fdlp.gov/GPO/gpo129402,"Surface water supply of the United States, 1943."
1111618,https://catalog.gpo.gov/F/?func=direct&doc_number=1111618&local_base=GPO01PUB,958902009,0625 (online),I 19.13:967-C,1946.;1946.,https://purl.fdlp.gov/GPO/gpo129404,Notable local floods of 1939.
1111621,https://catalog.gpo.gov/F/?func=direct&doc_number=1111621&local_base=GPO01PUB,1046653937,0625 (online),I 19.13:1362,1955.;1955.,https://purl.fdlp.gov/GPO/gpo129405,"Quality of surface waters for irrigation western United States, 1952"
1111624,https://catalog.gpo.gov/F/?func=direct&doc_number=1111624&local_base=GPO01PUB,1130590065,0624-A (online),I 19.15/5:6-A 52,2019,https://purl.fdlp.gov/GPO/gpo129518,"SUTRA, a model for saturated-unsaturated, variable-density groundwater flow with solute or energy transport : documentation of generalized boundary conditions, a modified implementation of specified pressures and concentrations or temperatures, and the lake capability"
1111625,https://catalog.gpo.gov/F/?func=direct&doc_number=1111625&local_base=GPO01PUB,1130590095,0624-H (online),I 19.76:2019-1064,2019,https://purl.fdlp.gov/GPO/gpo129527,"Molecular identification of fecal contamination in the Elks Run Watershed, Jefferson County, West Virginia, 2016-17"
1111631,https://catalog.gpo.gov/F/?func=direct&doc_number=1111631&local_base=GPO01PUB,1130590508,0624-H (online),I 19.76:2019-1078,2019,https://purl.fdlp.gov/GPO/gpo129531,"Continuous stream discharge, salinity, and associated data collected in the lower St. Johns River and its tributaries, Florida, 2017"
1111637,https://catalog.gpo.gov/F/?func=direct&doc_number=1111637&local_base=GPO01PUB,1130590502,0624-H (online),I 19.76:2019-1087,2019,https://purl.fdlp.gov/GPO/gpo129534,"Polycyclic aromatic hydrocarbons, polychlorinated biphenyls, and metals in ambient sediment at mussel biomonitoring sites, Puget Sound, Washington"
1111647,https://catalog.gpo.gov/F/?func=direct&doc_number=1111647&local_base=GPO01PUB,1130591029,0624-H (online),I 19.76:2019-1092,2019,https://purl.fdlp.gov/GPO/gpo129535,"Fish and habitat assessment in Rock Creek, Klickitat County, Washington 2016-17"
1111661,https://catalog.gpo.gov/F/?func=direct&doc_number=1111661&local_base=GPO01PUB,1130591501,0624-B-02 (online),I 19.42/4-4:2019-5051,2019,https://purl.fdlp.gov/GPO/gpo129497,"Benthos and plankton of western Lake Michigan areas of concern in comparison to non-areas of concern for to selected rivers and harbors, 2012 and 2014"
1111673,https://catalog.gpo.gov/F/?func=direct&doc_number=1111673&local_base=GPO01PUB,1130595764,0807-A-07 (online),LC 14.23:IF 10778/,-2018,https://purl.fdlp.gov/GPO/gpo129496,Overview of the steam electric power generator effluent limitation guidelines and standards
1111675,https://catalog.gpo.gov/F/?func=direct&doc_number=1111675&local_base=GPO01PUB,1130595966,0807-A-07 (online),LC 14.23:IF 10781/,-2018,https://purl.fdlp.gov/GPO/gpo129493,U.S. solar manufacturing and global competiton
1111681,https://catalog.gpo.gov/F/?func=direct&doc_number=1111681&local_base=GPO01PUB,1047999772,0625 (online),I 19.13:1410,1957.;1957.,https://purl.fdlp.gov/GPO/gpo129408,"Geology and ground-water resources of the lower Lodgepole Creek drainage basin, Nebraska"
1111682,https://catalog.gpo.gov/F/?func=direct&doc_number=1111682&local_base=GPO01PUB,985520698,0625 (online),I 19.13:1253,1957.;1957.,https://purl.fdlp.gov/GPO/gpo129411,"Quality of surface waters of the United States, 1952."
