----
| *Title* | *CGP* | *Author* | *Date* | *SuDoc*
:-----------------|:-----------------|:-----------------|:-----------------|:-----------------
"Pfizer-BioNTech COVID-19 vaccine: standing orders for administering vaccine to persons 16 years of age and older.",1137104,https://catalog.gpo.gov/F/?func=direct&doc_number=1137104&local_base=GPO01PUB,"No data",2021,HE 20.7002:P 48/2
"Pfizer-BioNTech COVID-19 vaccine: storage and handling summary.",1137068,https://catalog.gpo.gov/F/?func=direct&doc_number=1137068&local_base=GPO01PUB,"No data",2021,HE 20.7002:P 48
"Pfizer-BioNTech COVID-19 vaccine: vaccine preparation and administration summary.",1137109,https://catalog.gpo.gov/F/?func=direct&doc_number=1137109&local_base=GPO01PUB,"No data",2021,HE 20.7002:P 48/3
"Phải làm gì nếu bạn nhiễm bệnh do vi rút corona 2019 (COVID-19) : Nếu bạn mắc bệnh COVID-19 hoặc nghi ngờ bạn bị nhiễm vi-rút gây ra COVID-199, hãy làm theo các bước dưới đây để giúp ngăn ngừa bệnh lây lan sang mọi người trong nhà và cộng đồng của bạn.",1117664,https://catalog.gpo.gov/F/?func=direct&doc_number=1117664&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/3/VIETNAMESE
"Planificación de comidas durante la pandemia del Coronavirus.",1128656,https://catalog.gpo.gov/F/?func=direct&doc_number=1128656&local_base=GPO01PUB,"No data",2020,A 98.2:C 81/2/SPAN.
"Post-COVID transformation : DOD goes into the Matrix? / Nathan Freier and three others.",1124643,https://catalog.gpo.gov/F/?func=direct&doc_number=1124643&local_base=GPO01PUB,"Freier, Nathan",2020,D 101.146:C 81/13
"Postponing federal elections and the COVID-19 pandemic : legal considerations / Jacob D. Shelly.",1118163,https://catalog.gpo.gov/F/?func=direct&doc_number=1118163&local_base=GPO01PUB,"Shelly, Jacob D.",2020,LC 14.25:LSB 10425/
"Potential COVID-19 impacts on health flexible spending arrangements (FSAs) and recent health FSA changes / Ryan J. Rosso.",1128337,https://catalog.gpo.gov/F/?func=direct&doc_number=1128337&local_base=GPO01PUB,"Rosso, Ryan J.",2020,LC 14.24:IF 11576/
"Potential FEMA emergency sheltering options during the COVID-19 pandemic / Elizabeth M. Webster, Erica A. Lee.",1128913,https://catalog.gpo.gov/F/?func=direct&doc_number=1128913&local_base=GPO01PUB,"Webster, Elizabeth M.",2020,LC 14.25/2:IN 11440/
"Preliminary analysis of Paycheck Protection Program data / Majority staff.",1170547,https://catalog.gpo.gov/F/?func=direct&doc_number=1170547&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2020,Y 4.OV 2:P 29
"Preliminary findings from investigation into Emergent Biosolutions, Inc. / Majority staff.",1170616,https://catalog.gpo.gov/F/?func=direct&doc_number=1170616&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2021,Y 4.OV 2:EM 3
"Presentación de denuncias laborales relacionadas con COVID-19.",1166314,https://catalog.gpo.gov/F/?func=direct&doc_number=1166314&local_base=GPO01PUB,"No data",2021,L 35.24:W 57/15/SPAN.
"President Trump criticizes VOA coverage of China's COVID-19 response / Thomas Lum, Matthew C. Weed.",1128915,https://catalog.gpo.gov/F/?func=direct&doc_number=1128915&local_base=GPO01PUB,"Lum, Thomas G. (Thomas Gong)",2020,LC 14.25/2:IN 11365/
"President Trump's letter to World Health Organization.",1121719,https://catalog.gpo.gov/F/?func=direct&doc_number=1121719&local_base=GPO01PUB,"United States. President (2017-2021 : Trump)",2020,PREX 1.2:P 91
"Presidential actions to exclude aliens under INA § 212(f) / Ben Harrington, Theresa A. Reiss.",1137787,https://catalog.gpo.gov/F/?func=direct&doc_number=1137787&local_base=GPO01PUB,"Harrington, Ben",2020,LC 14.25:LSB 10458/
"Presidential declarations of emergency for COVID-19 : NEA and Stafford Act / L. Elaine Halchin, Elizabeth M. Webster.",1126049,https://catalog.gpo.gov/F/?func=direct&doc_number=1126049&local_base=GPO01PUB,"Halchin, L. Elaine",2020,LC 14.25/2:IN 11264/
"Presidential objections to Special Inspector General for Pandemic Recovery reporting requirements / Todd Garvey.",1137788,https://catalog.gpo.gov/F/?func=direct&doc_number=1137788&local_base=GPO01PUB,"Garvey, Todd",2020,LC 14.25:LSB 10463/
"Prevent worker exposure to coronavirus (COVID-19).",1118695,https://catalog.gpo.gov/F/?func=direct&doc_number=1118695&local_base=GPO01PUB,"No data",2020,L 35.2:C 81
"Prioritizing Wall Street : the Fed's corporate bond purchases during the coronavirus pandemic : staff analysis / Select Subcommittee on the Coronavirus Crisis.",1170551,https://catalog.gpo.gov/F/?func=direct&doc_number=1170551&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2020,Y 4.OV 2:W 15
"Priority open recommendations : Department of Health and Human Services: Comptroller General of the United States.",1171349,https://catalog.gpo.gov/F/?func=direct&doc_number=1171349&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.5/15:GAO-21-527 PR
"Private health insurance: limited data hinders understanding of short-term plans' role and value during the COVID-19 pandemic : report to congressional addressees.",1180679,https://catalog.gpo.gov/F/?func=direct&doc_number=1180679&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-104683
"Probabilistic genotyping software.",1122182,https://catalog.gpo.gov/F/?func=direct&doc_number=1122182&local_base=GPO01PUB,"No data",2019,GA 1.13/21-4:GAO-19-707 SP
"Programmers manual for a one-dimensional Lagrangian transport model / by David H. Schoellhamer and Harvey E. Jobson.",1120285,https://catalog.gpo.gov/F/?func=direct&doc_number=1120285&local_base=GPO01PUB,"Schoellhamer, David H.",1986,I 19.42/4:86-4144
"Proposals for a COVID-19 Congressional Advisory Commission in the 116th Congress : a comparative analysis / Jacob R. Straus, William T. Egar.",1126929,https://catalog.gpo.gov/F/?func=direct&doc_number=1126929&local_base=GPO01PUB,"Straus, Jacob R.",2020,LC 14.23:R 46330/
"Proposals to extend CARES Act provisions to federal student loans not held by the Department of Education : frequently asked questions / Alexandra Hegji, Kyle D. Shohfi.",1126930,https://catalog.gpo.gov/F/?func=direct&doc_number=1126930&local_base=GPO01PUB,"Hegji, Alexandra",2018,LC 14.23:R 46409/
"Protecting America's democracy : ensuring every vote counts : hearing before the Committee on Homeland Security, House of Representatives, One Hundred Sixteenth Congress, second session, August 28, 2020.",1148177,https://catalog.gpo.gov/F/?func=direct&doc_number=1148177&local_base=GPO01PUB,"United States. Congress. House. Committee on Homeland Security",2021,Y 4.H 75:116-82
"Protecting Tourism in the United States Act : report of the Committee on Commerce, Science, and Transportation on S. 115.",1179529,https://catalog.gpo.gov/F/?func=direct&doc_number=1179529&local_base=GPO01PUB,"United States. Congress. Senate. Committee on Commerce, Science, and Transportation",2022,Y 1.1/5:117-110
"Protecting lives and livelihoods : vaccine requirements and employee accomodations : joint hearing before the Subcommittee on Workforce Protections and the Subcommittee on Civil Rights and Human Services of the Committee on Education and Labor, U.S. House of Representatives, One Hundred Seventeenth Congress, first session, hearing held in Washington, DC, October 26, 2021.",1207849,https://catalog.gpo.gov/F/?func=direct&doc_number=1207849&local_base=GPO01PUB,"United States. Congress. House. Committee on Education and Labor. Subcommittee on Workforce Protections",2022,Y 4.ED 8/1:117-31
"Protecting students and taxpayers : improving the closed school discharge process : hearing before the Subcommittee on Higher Education and Workforce Investment of the Committee on Education and Labor, U.S. House of Representatives, One Hundred Seventeenth Congress, first session, hearing held in Washington, DC, September 30, 2021.",1207857,https://catalog.gpo.gov/F/?func=direct&doc_number=1207857&local_base=GPO01PUB,"United States. Congress. House. Committee on Education and Labor. Subcommittee on Higher Education and Workforce Investment",2022,Y 4.ED 8/1:117-29
"Protecting workers: guidance on mitigating and preventing the spread of COVID-19 in the workplace.",1164649,https://catalog.gpo.gov/F/?func=direct&doc_number=1164649&local_base=GPO01PUB,"No data",2021,L 35.8:C 83/
"Providing for consideration of the bill (H.R. 1319) to provide for reconciliation pursuant to title II of S. Con. Res. 5 : report (to accompany H. Res. 166).",1137666,https://catalog.gpo.gov/F/?func=direct&doc_number=1137666&local_base=GPO01PUB,"United States. Congress. House. Committee on Rules",2021,Y 1.1/8:117-8
"Providing for consideration of the bill (H.R. 8015) to maintain prompt and reliable postal services during the COVID-19 health emergency, and for other purposes : report (to accompany H. Res. 1092).",1127695,https://catalog.gpo.gov/F/?func=direct&doc_number=1127695&local_base=GPO01PUB,"United States. Congress. House. Committee on Rules",2020,Y 1.1/8:116-480
"Providing for consideration of the resolution (H. Res. 965) authorizing remote voting by proxy in the House of Representatives and providing for official remote committee proceedings during a public health emergency due to a novel coronavirus, and for other purposes; providing for consideration of the bill (H.R. 6800) making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes; providing for proceedings during the period from May 19, 2020, through July 21, 2020; and for other purposes : report (to accompany H. Res. 967).",1121555,https://catalog.gpo.gov/F/?func=direct&doc_number=1121555&local_base=GPO01PUB,"United States. Congress. House. Committee on Rules",2020,Y 1.1/8:116-421
"Providing for the adoption of the resolution (H.Res. 935) establishing a Select Subcommittee on the Coronavirus Crisis as a select investigative subcommittee of the Committee on Oversight and Reform : report (to accompany H. Res. 938).",1119778,https://catalog.gpo.gov/F/?func=direct&doc_number=1119778&local_base=GPO01PUB,"United States. Congress. House. Committee on Rules",2020,Y 1.1/8:116-419
"Providing services to English learners during the COVID-19 outbreak.",1125390,https://catalog.gpo.gov/F/?func=direct&doc_number=1125390&local_base=GPO01PUB,"No data",2020,ED 1.402:C 81
"Public health awareness: COVID-19 medical surge experiences and related HHS efforts : report to congressional addressees.",1200408,https://catalog.gpo.gov/F/?func=direct&doc_number=1200408&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-105461
"Public health emergencies : data management challenges impact national response.",1202216,https://catalog.gpo.gov/F/?func=direct&doc_number=1202216&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.45:GAO-22-106175
"Public health preparedness : HHS should take actions to ensure it has an adequate number of effectively trained emergency responders : report to congressional committees.",1123824,https://catalog.gpo.gov/F/?func=direct&doc_number=1123824&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.13:GAO-20-525
"Public health preparedness: HHS could improve oversight of research involving enhanced potential pandemic pathogens : report to congressional committees.",1209801,https://catalog.gpo.gov/F/?func=direct&doc_number=1209801&local_base=GPO01PUB,"United States. Government Accountability Office",2023,GA 1.13:GAO-23-105455
"Public health preparedness: HHS has taken some steps to implement new authority to speed medical countermeasure innovation.",1126402,https://catalog.gpo.gov/F/?func=direct&doc_number=1126402&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.41:GAO-20-601 R
"Public health preparedness: information on the use of Medical Reserve Corps volunteers during emergencies : report to congressional committees.",1128965,https://catalog.gpo.gov/F/?func=direct&doc_number=1128965&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.13:GAO-20-630
"Public transportation and Amtrak funding in the CARES Act (P.L. 116-136) / William J. Mallett, Ben Goldman.",1128916,https://catalog.gpo.gov/F/?func=direct&doc_number=1128916&local_base=GPO01PUB,"Mallett, William",2020,LC 14.25/2:IN 11293/
"Public transportation ridership : implications of recent trends for Federal policy / William J. Mallett.",1208637,https://catalog.gpo.gov/F/?func=direct&doc_number=1208637&local_base=GPO01PUB,"Mallett, William",2022,LC 14.23:R 47302/
"Publicly-traded firms and COVID-19-related disclosures / Gary Shorter.",1130513,https://catalog.gpo.gov/F/?func=direct&doc_number=1130513&local_base=GPO01PUB,"Shorter, Gary W.",2020,LC 14.25/2:IN 11454/
"Puerto Rico recovery : FEMA made progress in approving projects, but should identify and assess risks to recovery : report to congressional requesters.",1151638,https://catalog.gpo.gov/F/?func=direct&doc_number=1151638&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-264
"Quarterly report to the United States Congress.",1150017,https://catalog.gpo.gov/F/?func=direct&doc_number=1150017&local_base=GPO01PUB,"United States. Office of the Special Inspector General for Pandemic Recovery",2020,T 72.16:
"Que faire si vous etes atteint de la maladie du coronavirus 2019 (COVID-19).",1118678,https://catalog.gpo.gov/F/?func=direct&doc_number=1118678&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/3/FRENCH
"Qué hacer si se contrae la enfermedad del coronavirus 2019 (COVID-19).",1115527,https://catalog.gpo.gov/F/?func=direct&doc_number=1115527&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/3/SPAN.
"Qué puede hacer si tiene un mayor riesgo de enfermarse gravemente con el COVID-19.",1136171,https://catalog.gpo.gov/F/?func=direct&doc_number=1136171&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/11/SPAN./
"Railroad Retirement Board's Office of Inspector General Coronavirus Aid, Relief, and Economic Security Act oversight plan.",1122300,https://catalog.gpo.gov/F/?func=direct&doc_number=1122300&local_base=GPO01PUB,"United States. Railroad Retirement Board. Office of Inspector General",2020,RR 1.2:C 81
"Recent responses to COVID-19 by the Judicial Conference of the United States, Administrative Office of the U.S. Courts, and select courts within the federal judiciary (July 2020) / Barry J. McMillion.",1130514,https://catalog.gpo.gov/F/?func=direct&doc_number=1130514&local_base=GPO01PUB,"McMillion, Barry J.",2020,LC 14.25/2:IN 11464/
"Recovery rebates and unemployment compensation under the CARES Act : immigration-related eligibility criteria / Ben Harrington.",1137791,https://catalog.gpo.gov/F/?func=direct&doc_number=1137791&local_base=GPO01PUB,"Harrington, Ben",2020,LC 14.25:LSB 10442/
"Recruiting in a post-COVID-19 world / Matt Lawrence.",1121246,https://catalog.gpo.gov/F/?func=direct&doc_number=1121246&local_base=GPO01PUB,"Lawrence, Matt",2020,D 101.146:C 81/8
"Reducing uncertainty and restoring confidence during the coronavirus recession : virtual hearing before the Joint Economic Committee, Congress of the United States, One Hundred Sixteenth Congress, second session, July 30, 2020.",1135850,https://catalog.gpo.gov/F/?func=direct&doc_number=1135850&local_base=GPO01PUB,"United States. Congress. Joint Economic Committee",2021,Y 4.EC 7:S.HRG.116-392
"Regulating electronic means to fight the spread of COVID-19 : Argentina, Australia, Brazil, China, England, European Union, France, Iceland, India, Iran, Israel, Italy, Japan, Mexico, Norway, Portugal, Russian Federation, South Africa, South Korea, Spain, Taiwan, Turkey, United Arab Emirates.",1124332,https://catalog.gpo.gov/F/?func=direct&doc_number=1124332&local_base=GPO01PUB,"No data",2020,LC 42.2:R 26/2
"Regulating internet access : lessons from COVID-19 / Eric N. Holmes.",1134348,https://catalog.gpo.gov/F/?func=direct&doc_number=1134348&local_base=GPO01PUB,"Holmes, Eric N.",2020,LC 14.25:LSB 10520/
"Rental housing : as more households rent, the poorest face affordability and housing quality challenges : report to congressional requesters.",1171285,https://catalog.gpo.gov/F/?func=direct&doc_number=1171285&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.13:GAO-20-427
"Required minimum distributions from retirement accounts under the economic stimulus proposals related to the Coronavirus (COVID-19) / Jane G. Gravelle.",1125535,https://catalog.gpo.gov/F/?func=direct&doc_number=1125535&local_base=GPO01PUB,"Gravelle, Jane",2020,LC 14.25/2:IN 11272/
"Resilience series : bug bytes / Clint Watts, Farid Haque.",1159689,https://catalog.gpo.gov/F/?func=direct&doc_number=1159689&local_base=GPO01PUB,"Watts, Clint",2020,HS 2.2:B 86
"Resolution of inquiry directing the Secretary of the Treasury to transmit certain documents to the House of Representatives relating to the role of the Department of the Treasury in the Paycheck Protection Program of the Small Business Administration : report (to accompany H.R. 1298).",1203446,https://catalog.gpo.gov/F/?func=direct&doc_number=1203446&local_base=GPO01PUB,"United States. Congress. House. Committee on Small Business",2022,Y 1.1/8:117-515
"Resources for correctional and detention facilities preparing for the release of people with substance use disorder during COVID-19.",1165960,https://catalog.gpo.gov/F/?func=direct&doc_number=1165960&local_base=GPO01PUB,"No data",2021,HE 20.7002:SU 1
"Resources for tracking COVID-19 spending / Jennifer Teefy, Maria Kreiser.",1129476,https://catalog.gpo.gov/F/?func=direct&doc_number=1129476&local_base=GPO01PUB,"Teefy, Jennifer",2020,LC 14.23:R 46491/
"Responsible Education Mitigating Options and Technical Extensions Act.",1169936,https://catalog.gpo.gov/F/?func=direct&doc_number=1169936&local_base=GPO01PUB,"United States",2021,AE 2.110:117-76
"Restrictions on compensation under the CARES Act / Gary Shorter, Raj Gnanarajah.",1128920,https://catalog.gpo.gov/F/?func=direct&doc_number=1128920&local_base=GPO01PUB,"Shorter, Gary W.",2020,LC 14.25/2:IN 11422/
"Reviewing federal and state pandemic supply preparedness and response : joint hearing before the Subcommittee on Oversight, Management, and Accountability and the Subcommittee on Emergency Preparedness, Response, and Recovery, House of Representatives, One Hundred Sixteenth Congress, second session, July 14, 2020.",1147959,https://catalog.gpo.gov/F/?func=direct&doc_number=1147959&local_base=GPO01PUB,"United States. Congress. House. Committee on Homeland Security. Subcommittee on Oversight, Management, and Accountability",2021,Y 4.H 75:116-76
"Riesgo de exposición de los trabajadores a COVID-19.",1118790,https://catalog.gpo.gov/F/?func=direct&doc_number=1118790&local_base=GPO01PUB,"No data",2020,L 35.2:C 81/2/SPAN.
"SARS-CoV-2 viral mutations: impact on COVID-19 tests / U.S. Food & Drug Administration.",1170046,https://catalog.gpo.gov/F/?func=direct&doc_number=1170046&local_base=GPO01PUB,"No data",1800,HE 20.4061:
"SBA EIDL and emergency EIDL grants : data by state / Bruce R. Lindsay, Maura Mullins.",1129342,https://catalog.gpo.gov/F/?func=direct&doc_number=1129342&local_base=GPO01PUB,"Lindsay, Bruce R.",2020,LC 14.25/2:IN 11379/
"SBA EIDL and emergency EIDL grants for COVID-19 / Bruce R. Lindsay.",1128922,https://catalog.gpo.gov/F/?func=direct&doc_number=1128922&local_base=GPO01PUB,"Lindsay, Bruce R.",2020,LC 14.25/2:IN 11370/
"SBA disaster assistance update EIDL advance COVID-19.",1119728,https://catalog.gpo.gov/F/?func=direct&doc_number=1119728&local_base=GPO01PUB,"No data",2020,SBA 1.2:C 83
"SBA disaster assistance update nationwide economic injury disaster loans COVID-19.",1119724,https://catalog.gpo.gov/F/?func=direct&doc_number=1119724&local_base=GPO01PUB,"No data",2020,SBA 1.2:IN 5
"SBA economic injury disaster loans for COVID-19 / Bruce R. Lindsay.",1125539,https://catalog.gpo.gov/F/?func=direct&doc_number=1125539&local_base=GPO01PUB,"Lindsay, Bruce R.",2020,LC 14.25/2:IN 11232/
"SBA's Paycheck Protection Program (PPP) loans and self-employed individuals / Sean Lowry.",1128924,https://catalog.gpo.gov/F/?func=direct&doc_number=1128924&local_base=GPO01PUB,"Lowry, Sean",2020,LC 14.25/2:IN 11341/
"Scenarios for a post-COVID Middle East / Christopher J. Bolan.",1121048,https://catalog.gpo.gov/F/?func=direct&doc_number=1121048&local_base=GPO01PUB,"Bolan, Christopher J.",2020,D 101.146:C 81/6
"Searching for COVID-19 ceasefires : conflict zone impacts, needs, and opportunities / by Tyler Jess Thompson.",1135719,https://catalog.gpo.gov/F/?func=direct&doc_number=1135719&local_base=GPO01PUB,"Thompson, Tyler Jess",2020,Y 3.P 31:20/480
"Secretarial waiver authority under the ESEA and CARES Act / Rebecca R. Skinner.",1128602,https://catalog.gpo.gov/F/?func=direct&doc_number=1128602&local_base=GPO01PUB,"Skinner, Rebecca (Rebecca R.)",2020,LC 14.24:IF 11517/
"Secure, safe, and auditable : protecting the integrity of the 2020 elections : hearing before the Subcommittee on Cybersecurity, Infrastructure Protection, and Innovation of the Committee on Homeland Security, House of Representatives, One Hundred Sixteenth Congress, second session, August 4, 2020.",1148178,https://catalog.gpo.gov/F/?func=direct&doc_number=1148178&local_base=GPO01PUB,"United States. Congress. House. Committee on Homeland Security. Subcommittee on Cybersecurity, Infrastructure Protection, and Innovation",2021,Y 4.H 75:116-81
"Securities and Exchange Commission (SEC) actions to mitigate the impact of COVID-19 / Gary Shorter.",1128925,https://catalog.gpo.gov/F/?func=direct&doc_number=1128925&local_base=GPO01PUB,"Shorter, Gary W.",2020,LC 14.25/2:IN 11339/
"Security Screening during COVID-19 Act : report (to accompany H.R. 1877) (including cost estimate of the Congressional Budget Office).",1150123,https://catalog.gpo.gov/F/?func=direct&doc_number=1150123&local_base=GPO01PUB,"United States. Congress. House. Committee on Homeland Security",2021,Y 1.1/8:117-24
"Security directives and emergency amendments / Transportation Security Administration.",1170098,https://catalog.gpo.gov/F/?func=direct&doc_number=1170098&local_base=GPO01PUB,"No data",1800,HS 4.317:
"Selected grant resources for workforce development and jobs training in response to COVID-19 / Abigail R. Overbay, Maria Kreiser.",1129358,https://catalog.gpo.gov/F/?func=direct&doc_number=1129358&local_base=GPO01PUB,"Overbay, Abigail R.",2020,LC 14.25/2:IN 11423/
"Selected health provisions in Title III of the CARES Act (P.L. 116-136) / Victoria R. Green and twenty two others.",1126942,https://catalog.gpo.gov/F/?func=direct&doc_number=1126942&local_base=GPO01PUB,"Green, Victoria R.",2020,LC 14.23:R 46334/
"Senior nutrition programs' response to COVID-19 / Kirsten J. Colello.",1125545,https://catalog.gpo.gov/F/?func=direct&doc_number=1125545&local_base=GPO01PUB,"Colello, Kirsten J.",2020,LC 14.25/2:IN 11266/
"Share facts about COVID-19 : know the facts about coronavirus disease 2019 (COVID-19) and help stop the spread of rumors.",1115966,https://catalog.gpo.gov/F/?func=direct&doc_number=1115966&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/10
"Small Business Administration's FY 2023 budget : hearing before the Committee on Small Business, United States House of Representatives, One Hundred Seventeenth Congress, second session, hearing held April 27, 2022.",1202874,https://catalog.gpo.gov/F/?func=direct&doc_number=1202874&local_base=GPO01PUB,"United States. Congress. House. Committee on Small Business",2022,Y 4.SM 1:117-053
"Small Business Administration's implementation of the Paycheck Protection Program requirements / SBA Inspector General.",1121409,https://catalog.gpo.gov/F/?func=direct&doc_number=1121409&local_base=GPO01PUB,"No data",2020,SBA 1.54:20-14
"Small Business Administration: COVID-19 loans lack controls and are susceptible to fraud : testimony before the Subcommittee on Investigations, Oversight, and Regulations, Committee on Small Business, House of Representatives / statement of William B. Shear.",1130031,https://catalog.gpo.gov/F/?func=direct&doc_number=1130031&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.5/2:GAO-21-117 T
"Small Business Administration: actions needed to improve COVID-19 loans internal controls and reduce their susceptibility to fraud : testimony before the Committee on Small Busines and Entreprensurship, U.S. Senate / statement of William B. Shear.",1139226,https://catalog.gpo.gov/F/?func=direct&doc_number=1139226&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.5/2:GAO-21-472 T
"Small Business Administration: steps needed to address COVID-19 loans' susceptiblity to fraud : testimony before the Select Subcommittee on the Coronavirus Crisis, Committee on Oversight and Reform, House of Representatives / statement of William B. Shear.",1139282,https://catalog.gpo.gov/F/?func=direct&doc_number=1139282&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.5/2:GAO-21-449 T
"Small Business Administration: use of supplemental funds for administering COVID-19-related programs : report to congressional committees.",1151690,https://catalog.gpo.gov/F/?func=direct&doc_number=1151690&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-489
"Small business pulse survey / United States Census Bureau.",1122302,https://catalog.gpo.gov/F/?func=direct&doc_number=1122302&local_base=GPO01PUB,"No data",2020,C 3.2:SU 7/9/
"Small businesses and COVID-19 : relief and assistance resources / Maria Kreiser.",1129363,https://catalog.gpo.gov/F/?func=direct&doc_number=1129363&local_base=GPO01PUB,"Kreiser, Maria (Librarian)",2020,LC 14.25/2:IN 11301/
"Social Security Administration: remote service delivery increased during COVID-19, but more could be done to assist vulnerable populations : report to congressional addressees.",1207013,https://catalog.gpo.gov/F/?func=direct&doc_number=1207013&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-104650
"Social Security retirement earnings test (RET) : earnings exemption for COVID-19-related work response / Zhe Li.",1129364,https://catalog.gpo.gov/F/?func=direct&doc_number=1129364&local_base=GPO01PUB,"Li, Zhe",2020,LC 14.25/2:IN 11352/
"Social distancing during pandemics.",1122179,https://catalog.gpo.gov/F/?func=direct&doc_number=1122179&local_base=GPO01PUB,"No data",2020,GA 1.13/21-4:GAO-20-545 SP
"Some mortgage loan servicers' websites offer information about CARES Act loan forbearance that is incomplete, inconsistent, dated, and unclear.",1121334,https://catalog.gpo.gov/F/?func=direct&doc_number=1121334&local_base=GPO01PUB,"United States. Department of Housing and Urban Development. Office of Inspector General",2020,HH 1.2:W 39
"Some nursing homes' reported staffing levels in 2018 raise concerns; consumer transparency could be increased.",1171860,https://catalog.gpo.gov/F/?func=direct&doc_number=1171860&local_base=GPO01PUB,"United States. Department of Health and Human Services. Office of Inspector General",2020,HE 1.75:OEI-04-18-00450
"Special Inspector General for Pandemic Recovery ... report to Congress.",1126705,https://catalog.gpo.gov/F/?func=direct&doc_number=1126705&local_base=GPO01PUB,"United States. Office of the Special Inspector General for Pandemic Recovery",2020,T 72.16:
"Special Inspector General for Pandemic Recovery : responsibilities, authority, and appointment / Ben Wilhelm.",1129366,https://catalog.gpo.gov/F/?func=direct&doc_number=1129366&local_base=GPO01PUB,"Wilhelm, Ben",2020,LC 14.25/2:IN 11328/
"Special authorities for veterans' educational assistance programs during the COVID-19 emergency / Cassandria Dortch.",1133771,https://catalog.gpo.gov/F/?func=direct&doc_number=1133771&local_base=GPO01PUB,"Dortch, Cassandria",2020,LC 14.24:IF 11685/
"Special report on protecting patient health information during the COVID-19 pandemic.",1121324,https://catalog.gpo.gov/F/?func=direct&doc_number=1121324&local_base=GPO01PUB,"United States. Department of Defense. Office of the Inspector General",2020,D 1.143/2:2020-080
"Staff report on feasibility of remote voting in the United States House of Representatives : pursuant to House Resolution 965, §5 : November 10, 2020 : 116th Congress, second session.",1133600,https://catalog.gpo.gov/F/?func=direct&doc_number=1133600&local_base=GPO01PUB,"United States. Congress. House. Committee on House Administration",2020,Y 4.H 81/3:V 94/47
"State and local fiscal conditions and COVID-19 : lessons from the great recession and current projections / Grant A. Driessen, Jane G. Gravelle.",1129367,https://catalog.gpo.gov/F/?func=direct&doc_number=1129367&local_base=GPO01PUB,"Driessen, Grant A.",2020,LC 14.25/2:IN 11394/
"State and local government debt and COVID-19 / Grant A. Driessen.",1128625,https://catalog.gpo.gov/F/?func=direct&doc_number=1128625&local_base=GPO01PUB,"Driessen, Grant A.",2020,LC 14.24:IF 11502/
"State and local governments : fiscal conditions during the COVID-19 pandemic in selected states : report to congressional committees.",1160613,https://catalog.gpo.gov/F/?func=direct&doc_number=1160613&local_base=GPO01PUB,"United States. Government Accountability Office, issuing body.",2021,GA 1.13:GAO-21-562
"States continued to fall short in meeting required timeframes for investigating nursing home complaints : 2016-2018.",1171834,https://catalog.gpo.gov/F/?func=direct&doc_number=1171834&local_base=GPO01PUB,"United States. Department of Health and Human Services. Office of Inspector General",2020,HE 1.75:OEI-01-19-00421
"States' backlogs of standard surveys of nursing homes grew substantially during the COVID-19 pandemic.",1171798,https://catalog.gpo.gov/F/?func=direct&doc_number=1171798&local_base=GPO01PUB,"United States. Department of Health and Human Services. Office of Inspector General",2021,HE 1.75:OEI-01-20-00431
"Stay home if you're sick.",1117424,https://catalog.gpo.gov/F/?func=direct&doc_number=1117424&local_base=GPO01PUB,"No data",2020,HE 20.7002:H 75/2
"Steps for determining close contact and quarantine in K-12 schools.",1173037,https://catalog.gpo.gov/F/?func=direct&doc_number=1173037&local_base=GPO01PUB,"No data",2022,HE 20.7002:C 76/12
"Steps to take for other Halloween activities.",1130491,https://catalog.gpo.gov/F/?func=direct&doc_number=1130491&local_base=GPO01PUB,"No data",2020,HE 20.7002:H 15
"Steps to take when trick or treating.",1130480,https://catalog.gpo.gov/F/?func=direct&doc_number=1130480&local_base=GPO01PUB,"No data",2020,HE 20.7002:T 73/3
